HGNC.symbol	Protein.Coding	Immunity.Gene	Pseudogene	TM.Domain	SEG	Coiled.coil	Signal.peptide	Avg.transcript	Avg.GC.content	Total.exons	Constitutive.exons	Mouse.homologs.70	Nucleus	Cytoplasm	Mitochondrion	Golgi	ER	Cell.surface
ZFP62	1	0	0	0	1	0	0	1852	0.4293	16	0	1	1	0	0	0	0	0
ZFP64	1	0	0	0	1	0	0	1968.55555555556	0.4405	28	0	1	1	0	0	0	0	0
ZFP90	1	0	0	0	1	0	0	1429.4375	0.4464	38	0	1	1	0	0	0	0	0
ZFP91-CNTF	1	0	0	0	0	0	0	2053.5	0.3665	16	8	0	0	0	0	0	0	0
ZFR	1	0	0	0	1	0	0	2939	0.3833	32	0	1	0	1	0	0	0	0
ZFX	1	0	0	0	1	0	0	4096.28571428571	0.4077	33	0	0	1	0	0	0	0	0
ZFYVE16	1	0	0	0	0	1	0	3157.71428571429	0.3765	47	0	1	0	1	0	0	0	0
ZFYVE9	1	0	0	0	1	0	0	4878.33333333333	0.4084	25	0	0	0	0	0	0	0	0
ZG16	1	0	0	0	1	0	1	3132	0.5004	4	4	1	0	1	0	0	0	0
ZHX2	1	0	0	0	1	0	0	2748.5	0.4632	6	0	1	1	1	0	0	0	0
ZHX3	1	0	0	0	1	1	0	3322.21428571429	0.4113	47	0	1	1	0	0	0	0	0
ZIC5	1	0	0	0	1	0	0	4639	0.5178	2	2	1	1	0	0	0	0	0
ZIK1	1	0	0	0	1	0	0	2219	0.4745	17	0	1	0	0	0	0	0	0
ZIM2	1	0	0	0	1	0	0	1871.57142857143	0.4327	24	0	0	1	0	0	0	0	0
ZKSCAN1	1	0	0	0	1	0	0	5990.4	0.4483	17	0	1	1	0	0	0	0	0
ZKSCAN4	1	0	0	0	1	0	0	2375	0.4469	5	5	0	1	0	0	0	0	0
ZMAT2	1	0	0	0	1	1	0	967.666666666667	0.437	11	0	1	1	0	0	0	0	0
ZMIZ1	1	0	0	0	1	0	0	5476	0.5532	44	0	1	0	1	0	0	0	0
ZMYM1	1	0	0	0	1	0	0	3667.25	0.4167	30	0	0	1	0	0	0	0	0
ZMYND11	1	0	0	1	1	1	0	2942.26666666667	0.378	38	0	1	1	0	0	0	0	0
ZNF100	1	0	0	0	1	0	0	2774.5	0.385422222222222	36	0	0	1	0	0	0	0	0
ZNF101	1	0	0	0	0	0	0	1719.5	0.4628	19	0	0	1	0	0	0	0	0
ZNF107	1	0	0	0	0	0	0	4896	0.3991	14	0	0	1	0	0	0	0	0
ZNF12	1	0	0	0	0	0	0	3277	0.4343	14	0	1	1	0	0	0	0	0
ZNF124	1	0	0	0	1	0	0	1541.25	0.4219	15	0	0	1	0	0	0	0	0
ZNF135	1	0	0	0	1	0	0	2821.5	0.4998	18	0	0	1	0	0	0	0	0
ZNF136	1	0	0	0	0	0	0	1290	0.444	15	0	0	1	0	0	0	0	0
ZNF138	1	0	0	1	0	0	0	1755.33333333333	0.3999	16	0	0	1	0	0	0	0	0
ZNF140	1	0	0	0	0	0	0	1581.11111111111	0.4108	28	0	0	1	0	0	0	0	0
ZNF141	1	0	0	0	1	0	0	2242.33333333333	0.4031	15	0	0	1	0	0	0	0	0
ZNF143	1	0	0	0	1	0	0	1133.125	0.4279	54	0	1	1	0	0	0	0	0
ZNF146	1	0	0	0	0	0	0	3553	0.4284	12	0	1	1	1	0	0	0	0
ZNF148	1	0	0	0	1	1	0	2905.125	0.3686	34	0	1	1	0	0	1	0	0
ZNF154	1	0	0	0	0	0	0	4127	0.4608	7	2	0	1	0	0	0	0	0
ZNF16	1	0	0	0	0	0	0	1783.6	0.474	18	0	0	1	0	0	0	0	0
ZNF174	1	0	0	0	1	0	0	1494.6	0.4645	11	0	1	1	1	0	0	0	0
ZNF181	1	0	0	0	0	0	0	1951	0.3974	20	0	0	1	0	0	0	0	0
ZNF195	1	0	0	0	1	0	0	1299.45454545455	0.4143	69	0	0	1	0	0	0	0	0
ZNF197	1	0	0	0	0	0	0	2560.66666666667	0.402	19	0	0	1	0	0	0	0	0
ZNF20	1	0	0	0	0	0	0	1233	0.4401	19	0	0	1	0	0	0	0	0
ZNF200	1	0	0	0	1	0	0	2476.28571428571	0.4367	22	0	0	1	0	0	0	0	0
ZNF208	1	0	0	0	0	0	0	1777	0.3816	19	0	0	1	0	0	0	0	0
ZNF211	1	0	0	0	1	0	0	2385.11111111111	0.419	24	0	0	0	0	0	0	0	0
ZNF213	1	0	0	0	1	0	0	2217.5	0.5347	24	0	1	1	0	0	0	0	0
ZNF22	1	0	0	0	1	0	0	2551	0.4186	2	2	1	1	0	0	0	0	0
ZNF222	1	0	0	0	0	0	0	1243.33333333333	0.4204	11	0	0	1	0	0	0	0	0
ZNF227	1	0	0	0	0	0	0	1674.88888888889	0.4109	28	0	0	1	0	0	0	0	0
ZNF230	1	0	0	0	0	0	0	2344.75	0.4086	13	0	0	1	0	0	0	0	0
ZNF234	1	0	0	0	0	0	0	2502	0.4172	12	0	0	1	0	0	0	0	0
ZNF236	1	0	0	0	1	1	1	6278.25	0.4243	42	0	1	1	0	0	0	0	0
ZNF239	1	0	0	0	0	0	0	2089.25	0.4281	9	0	0	1	0	0	0	0	0
ZNF248	1	0	0	0	0	0	0	2402.75	0.3914	23	0	1	1	0	0	0	0	0
ZNF25	1	0	0	0	0	0	0	4139	0.4015	12	0	1	1	0	0	0	0	0
ZNF257	1	0	0	0	1	0	0	1737	0.3809	17	0	0	1	0	0	0	0	0
ZNF267	1	0	0	0	0	0	0	1143.2	0.3882	16	0	0	1	0	0	0	0	0
ZNF275	1	0	0	0	0	1	0	6120	0.4908	10	0	1	1	0	0	0	0	0
ZNF281	1	0	0	0	1	0	0	3634.66666666667	0.4303	7	0	1	1	0	0	0	0	0
ZNF282	1	0	0	0	1	1	0	2768.5	0.5185	15	0	1	1	0	0	0	0	0
ZNF32	1	0	0	0	0	0	0	1169	0.4634	7	0	1	1	0	0	0	0	0
ZNF322	1	0	0	0	0	0	0	3736	0.3734	15	0	1	1	1	0	0	0	0
ZNF324	1	0	0	0	1	0	0	2997.25	0.5775	11	0	0	1	0	0	0	0	0
ZNF329	1	0	0	0	0	0	0	2838	0.4641	14	0	0	1	0	0	0	0	0
ZNF333	1	0	0	0	0	0	0	2987.8	0.4691	32	0	0	1	0	0	0	0	0
ZNF334	1	0	0	0	0	0	0	3076	0.4056	18	0	1	1	0	0	0	0	0
ZNF345	1	0	0	0	1	0	0	1637.90909090909	0.3929	32	0	0	1	0	0	0	0	0
ZNF347	1	0	0	0	0	0	0	2484.85714285714	0.4435	20	0	0	1	0	0	0	0	0
ZNF35	1	0	0	0	1	0	0	1243.5	0.426	14	0	1	1	1	0	0	0	0
ZNF358	1	0	0	0	1	0	0	1480	0.6098	5	0	1	1	0	0	0	0	0
ZNF362	1	0	0	0	1	0	0	2251.33333333333	0.5056	16	0	1	1	0	0	0	0	0
ZNF37A	1	0	0	0	1	0	0	7882.5	0.3886	15	0	0	1	0	0	0	0	0
ZNF382	1	0	0	0	0	0	0	3143.5	0.4192	22	0	1	1	0	0	0	0	0
ZNF398	1	0	0	0	1	1	0	3120.25	0.4592	17	0	1	1	0	0	0	0	0
ZNF407	1	0	0	0	1	0	0	4467.5	0.3797	21	0	1	1	0	0	0	0	0
ZNF41	1	0	0	0	1	1	0	3147	0.4328	10	0	0	1	0	0	0	0	0
ZNF417	1	0	0	0	1	0	0	1176.71428571429	0.4526	19	0	0	1	0	0	0	0	0
ZNF420	1	0	0	0	0	0	0	1104.875	0.4184	24	0	0	1	0	0	0	0	0
ZNF423	1	0	0	0	1	0	0	4325.25	0.5074	20	0	1	1	0	0	0	0	0
ZNF426	1	0	0	0	0	0	0	3195.25	0.4349	13	2	1	1	0	0	0	0	0
ZNF43	1	0	0	0	0	0	0	2415.38461538462	0.396476923076923	37	0	0	1	0	0	0	0	0
ZNF432	1	0	0	0	0	0	0	1613	0.4115	17	0	0	1	0	0	0	0	0
ZNF436	1	0	0	0	1	0	0	3929.5	0.46	6	1	1	0	1	0	0	0	0
ZNF439	1	0	0	0	0	0	0	1878.33333333333	0.4396	11	0	0	1	0	0	0	0	0
ZNF44	1	0	0	0	0	0	0	2166.83333333333	0.4335	30	0	0	1	0	0	0	0	0
ZNF440	1	0	0	0	1	0	0	1404	0.441	15	0	0	1	0	0	0	0	0
ZNF443	1	0	0	0	1	0	0	1731.5	0.4162	7	1	0	1	0	0	0	0	0
ZNF449	1	0	0	0	1	0	0	2912	0.379	6	1	1	1	0	0	0	0	0
ZNF45	1	0	0	0	0	0	0	2434.75	0.4136	21	0	0	0	0	0	0	0	0
ZNF454	1	0	0	0	0	0	0	2237	0.4336	9	0	1	1	0	0	0	0	0
ZNF460	1	0	0	0	0	0	0	1980.66666666667	0.4611	7	0	0	1	0	0	0	0	0
ZNF461	1	0	0	0	0	0	0	1450.88888888889	0.403	31	0	0	1	0	0	0	0	0
ZNF462	1	0	0	0	1	1	0	4343.4	0.4008	39	0	1	1	0	0	0	0	0
ZNF473	1	0	0	0	1	0	0	2413.125	0.4848	22	0	0	0	0	0	0	0	0
ZNF479	1	0	0	0	0	0	0	1707.33333333333	0.3947	11	2	0	1	0	0	0	0	0
ZNF48	1	0	0	0	1	0	0	2045.14285714286	0.5307	11	0	1	1	0	0	0	0	0
ZNF484	1	0	0	0	0	0	0	3423.5	0.3928	9	1	0	1	0	0	0	0	0
ZNF485	1	0	0	0	0	0	0	1545	0.4092	10	0	0	1	0	0	0	0	0
ZNF490	1	0	0	0	1	0	0	1928.66666666667	0.4575	14	0	0	1	0	0	0	0	0
ZNF493	1	0	0	0	1	0	0	2203	0.3843	19	0	0	1	0	0	0	0	0
ZNF496	1	0	0	0	0	0	0	4596.5	0.4834	19	0	1	1	0	0	0	0	0
ZNF497	1	0	0	0	1	0	0	2173.66666666667	0.5858	8	0	0	1	0	0	0	0	0
ZNF500	1	0	0	0	1	1	0	1692.85714285714	0.5432	21	0	0	1	0	0	0	0	0
ZNF513	1	0	0	0	1	0	0	1575.33333333333	0.5787	11	0	1	1	0	0	0	0	0
ZNF514	1	0	0	0	0	0	0	2106.66666666667	0.4672	11	0	0	1	0	0	0	0	0
ZNF521	1	0	0	0	1	0	0	2490.875	0.3807	39	0	1	1	0	0	0	0	0
ZNF525	1	0	0	0	1	0	0	2604.8	0.4364	18	0	0	0	0	0	0	0	0
ZNF529	1	0	0	0	1	0	0	1726.71428571429	0.4096	24	0	0	1	0	0	0	0	0
ZNF546	1	0	0	1	0	0	0	2309.33333333333	0.3984	52	2	0	1	0	0	0	0	0
ZNF554	1	0	0	0	1	0	0	2123.33333333333	0.5101	13	0	0	1	0	0	0	0	0
ZNF555	1	0	0	0	0	0	0	3767.33333333333	0.4594	8	1	0	1	0	0	0	0	0
ZNF556	1	0	0	0	1	0	0	2928	0.4663	7	1	0	1	0	0	0	0	0
ZNF557	1	0	0	0	0	0	0	4002	0.4581	11	5	0	1	0	0	0	0	0
ZNF560	1	0	0	0	1	0	0	2654	0.4252	12	0	0	1	0	0	0	0	0
ZNF561	1	0	0	0	1	0	0	1639.2	0.4462	48	0	0	0	0	0	0	0	0
ZNF563	1	0	0	0	0	0	0	1256.25	0.426	12	1	0	1	0	0	0	0	0
ZNF566	1	0	0	1	1	0	0	2364.57142857143	0.4096	25	0	1	1	0	0	0	0	0
ZNF568	1	0	0	0	1	0	0	1962.07142857143	0.4005	41	0	0	1	0	0	0	0	0
ZNF569	1	0	0	0	1	0	0	1930.57142857143	0.3927	22	0	1	1	0	0	0	0	0
ZNF57	1	0	0	0	0	0	0	1423	0.4626	15	0	0	1	0	0	0	0	0
ZNF571	1	0	0	0	0	0	0	2220.66666666667	0.3997	16	0	0	1	0	0	0	0	0
ZNF573	1	0	0	0	0	0	0	1556.66666666667	0.4138	43	0	0	1	0	0	0	0	0
ZNF576	1	0	0	0	0	0	0	1486.16666666667	0.5029	16	0	0	1	0	0	0	0	0
ZNF579	1	0	0	0	1	0	0	1698	0.646	4	0	1	1	0	0	0	0	0
ZNF581	1	0	0	0	1	0	0	1078.25	0.5842	7	0	0	1	0	0	0	0	0
ZNF584	1	0	0	0	1	0	0	1497.66666666667	0.5181	22	0	0	0	0	0	0	0	0
ZNF585A	1	0	0	0	0	0	0	4308.4	0.4077	20	0	0	1	0	0	0	0	0
ZNF595	1	0	0	0	1	0	0	2024.25	0.3831	12	0	0	0	0	0	0	0	0
ZNF598	1	0	0	0	1	0	0	2223.6	0.6425	35	0	1	0	0	0	0	0	0
ZNF600	1	0	0	0	1	1	0	2808	0.4568	24	0	0	1	0	0	0	0	0
ZNF610	1	0	0	0	0	0	0	1845	0.4488	21	0	0	1	0	0	0	0	0
ZNF611	1	0	0	0	1	1	0	2378.21428571429	0.4611	39	0	0	1	0	0	0	0	0
ZNF619	1	0	0	0	1	0	0	2579.875	0.4523	18	0	0	1	0	0	0	0	0
ZNF620	1	0	0	0	0	0	0	1566.75	0.4394	12	0	0	1	0	0	0	0	0
ZNF621	1	0	0	0	0	0	0	2787.8	0.4197	21	0	0	1	0	0	0	0	0
ZNF623	1	0	0	0	0	0	0	4715.25	0.4795	8	0	1	1	0	0	0	0	0
ZNF624	1	0	0	0	1	0	0	1798	0.3768	13	0	0	1	0	0	0	0	0
ZNF625-ZNF20	1	0	0	0	0	0	0	2091.5	0.4583	12	1	0	0	0	0	0	0	0
ZNF626	1	0	0	0	1	0	0	2830.8	0.3935	28	0	0	1	0	0	0	0	0
ZNF628	1	0	0	0	1	0	0	2498.66666666667	0.6251	6	0	1	1	0	0	0	0	0
ZNF645	1	0	0	0	1	0	0	1515	0.4218	1	1	0	0	1	0	0	0	0
ZNF655	1	0	0	0	0	0	0	1632.05263157895	0.4273	54	0	1	1	1	0	0	0	0
ZNF658	1	0	0	0	0	0	0	2057.28571428571	0.3833	19	0	0	1	0	0	0	0	0
ZNF665	1	0	0	0	1	0	0	3216	0.4526	17	0	0	1	0	0	0	0	0
ZNF672	1	0	0	0	1	0	0	1346.25	0.5237	18	1	1	1	0	0	0	0	0
ZNF676	1	0	0	0	0	0	0	2396	0.3825	13	3	0	1	0	0	0	0	0
ZNF680	1	0	0	0	1	0	0	2590.5	0.3898	13	0	0	1	0	0	0	0	0
ZNF684	1	0	0	0	1	0	0	1378	0.4031	14	0	0	1	0	0	0	0	0
ZNF688	1	0	0	0	1	0	0	1041.8	0.5677	15	0	1	1	0	0	0	0	0
ZNF689	1	0	0	0	1	0	0	3130	0.4818	17	0	1	1	0	0	0	0	0
ZNF692	1	0	0	0	1	0	0	1288.85714285714	0.5421	72	0	1	1	0	0	0	0	0
ZNF701	1	0	0	0	1	0	0	2444.8	0.4543	18	0	0	1	0	0	0	0	0
ZNF707	1	0	0	0	1	0	0	1224.78571428571	0.5638	138	0	0	1	0	0	0	0	0
ZNF708	1	0	0	0	0	0	0	1991	0.4001	26	0	0	1	0	0	0	0	0
ZNF714	1	0	0	0	1	0	0	2164.44444444444	0.3878	22	0	0	0	0	0	0	0	0
ZNF721	1	0	0	0	0	0	0	2147.2	0.4111	16	0	0	1	0	0	0	0	0
ZNF728	1	0	0	0	0	0	0	1364.5	0.3796	7	0	0	0	0	0	0	0	0
ZNF729	1	0	0	0	1	0	0	2012.5	0.49285	5	5	0	1	0	0	0	0	0
ZNF737	1	0	0	0	0	0	0	1053.8	0.3946	13	0	0	1	0	0	0	0	0
ZNF738	1	0	0	0	0	0	0	1287.6	0.4008	14	0	0	1	0	0	0	0	0
ZNF747	1	0	0	0	1	0	0	2983.66666666667	0.5748	11	4	0	0	0	0	0	0	0
ZNF766	1	0	0	0	0	0	0	1689.375	0.4477	21	0	0	1	0	0	0	0	0
ZNF77	1	0	0	0	0	0	0	2002	0.4974	6	0	0	1	0	0	0	0	0
ZNF773	1	0	0	0	1	0	0	2306.8	0.4376	17	0	0	0	0	0	0	0	0
ZNF775	1	0	0	0	1	0	0	1189	0.5451	27	0	1	1	0	0	0	0	0
ZNF780B	1	0	0	0	0	0	0	3695	0.3965	36	0	0	1	0	0	0	0	0
ZNF781	1	0	0	0	0	0	0	2647.5	0.4197	11	2	0	1	0	0	0	0	0
ZNF787	1	0	0	0	1	0	0	1322.66666666667	0.5861	7	0	1	0	0	0	0	0	0
ZNF788	1	0	0	0	1	0	0	1803.33333333333	0.438	17	0	0	0	0	0	0	0	0
ZNF79	1	0	0	0	0	0	0	2108.25	0.4715	9	0	0	0	0	0	0	0	0
ZNF791	1	0	0	0	1	0	0	3061.5	0.4522	14	0	0	1	0	0	0	0	0
ZNF792	1	0	0	0	0	0	0	3227.5	0.5129	6	0	0	0	0	0	0	0	0
ZNF793	1	0	0	0	0	0	0	2640.5	0.4272	28	0	0	0	0	0	0	0	0
ZNF799	1	0	0	0	1	0	0	2065	0.4186	9	0	0	1	0	0	0	0	0
ZNF8	1	0	0	0	1	0	0	9128	0.483	4	4	1	1	0	0	0	0	0
ZNF800	1	0	0	0	1	0	0	2128.85714285714	0.378	20	0	1	1	0	0	0	0	0
ZNF805	1	0	0	0	0	0	0	2140	0.4641	6	0	0	1	0	0	0	0	0
ZNF81	1	0	0	0	0	0	0	4223.5	0.3993	13	0	0	1	0	0	0	0	0
ZNF829	1	0	0	0	0	0	0	2824	0.3933	12	0	0	1	0	0	0	0	0
ZNF835	1	0	0	0	0	0	0	1978.5	0.5461	4	0	0	1	0	0	0	0	0
ZNF84	1	0	0	0	0	0	0	2299.27272727273	0.3916	35	0	0	1	0	0	0	0	0
ZNF844	1	0	0	0	0	0	0	3124	0.4452	8	0	0	1	0	0	0	0	0
ZNF845	1	0	0	0	0	0	0	2975.66666666667	0.4417	7	3	0	1	0	0	0	0	0
ZNF860	1	0	0	0	1	0	0	3098	0.4176	5	0	0	1	0	0	0	0	0
ZNF880	1	0	0	0	0	0	0	945.6	0.4186	16	0	0	0	0	0	0	0	0
ZNF91	1	0	0	0	1	0	0	2604.5	0.4056	29	0	0	1	0	0	0	0	0
ZNF92	1	0	0	0	0	0	0	3059.5	0.3916	10	0	0	1	0	0	0	0	0
ZNF93	1	0	0	0	0	0	0	1145	0.4	18	0	0	1	0	0	0	0	0
ZNFX1	1	0	0	0	1	1	0	4980.8	0.4585	25	0	1	1	0	0	0	0	0
ZNRF2	1	0	0	0	1	0	0	3460	0.3675	7	0	1	0	1	0	0	0	0
ZP2	1	0	0	1	1	0	0	2495	0.4499	30	0	0	0	0	0	1	1	0
ZP3	1	0	0	1	1	0	1	1365	0.5047	17	0	0	0	1	0	1	1	0
ZRANB1	1	0	0	0	1	1	0	5695	0.3968	11	0	1	1	1	0	0	0	0
ZRANB2	1	0	0	0	1	0	0	2491	0.3421	27	0	1	1	0	0	0	0	0
ZSCAN10	1	0	0	0	1	0	0	1677	0.5581	24	0	0	1	0	0	0	0	0
ZSCAN20	1	0	0	0	1	0	0	3341.5	0.4331	12	0	1	0	0	0	0	0	0
ZSCAN30	1	0	0	0	1	0	0	2007.66666666667	0.4235	25	0	0	1	0	0	0	0	0
ZSCAN4	1	0	0	0	0	0	0	2112.5	0.4156	7	2	0	0	0	0	0	0	0
ZSCAN5A	1	0	0	0	0	0	0	1538	0.4409	40	0	0	1	0	0	0	0	0
ZWILCH	1	0	0	0	0	0	0	1969.75	0.4027	44	0	1	0	1	0	0	0	0
ZZEF1	1	0	0	0	1	0	0	3640.2	0.4449	77	0	1	0	0	0	0	0	0
AADAT	1	0	0	0	0	0	0	1577	0.3878	28	0	1	0	0	1	0	0	0
AAK1	1	0	0	0	1	0	0	4860.16666666667	0.4195	44	0	1	0	0	0	0	0	0
ABL1	1	0	0	0	1	0	0	3374	0.4447	15	0	1	1	1	1	0	0	0
ACACB	1	0	0	1	1	0	1	4438.42857142857	0.4678	80	0	1	1	1	1	0	0	0
ACAD9	1	0	0	0	0	0	0	1405.4	0.492	57	0	1	1	0	1	0	0	0
ACTR6	1	0	0	0	0	0	0	1496	0.41	32	0	1	1	1	0	0	0	0
ADAMDEC1	1	0	0	0	0	0	1	2104.66666666667	0.3635	20	0	0	0	0	0	0	0	0
ADAT3	1	0	0	0	1	0	0	1301.5	0.603	4	0	1	0	0	0	0	0	0
ADORA3	1	1	0	1	1	0	0	1155.28571428571	0.409328571428571	8	0	1	0	0	0	0	0	0
ADPRH	1	0	0	0	1	0	0	2367	0.4624	17	0	1	0	0	0	0	0	0
AGAP5	1	0	0	0	1	0	0	2097.4	0.4224	20	0	0	0	0	0	0	0	0
AHR	1	0	0	0	1	0	0	5548	0.3456	19	0	0	1	1	0	0	0	0
AKR1E2	1	0	0	0	0	0	0	1031.22222222222	0.4259	31	0	1	0	1	0	0	0	0
AKR7A3	1	0	0	0	1	0	0	1710	0.5495	7	7	0	0	1	0	0	0	0
AKR7L	0	0	1	0	1	0	0	1512.33333333333	0.5223	15	0	0	0	1	0	0	0	0
ALDH9A1	1	0	0	0	1	0	0	2696	0.4034	18	0	1	0	1	1	0	0	0
ALG1	1	0	0	1	1	0	1	1539.16666666667	0.4928	29	0	0	0	0	0	0	1	0
ALG6	1	0	0	1	1	0	1	1951.5	0.3793	28	0	1	0	0	0	0	1	0
AMY2A	1	0	0	0	0	0	1	1374	0.3389	17	0	0	0	0	0	0	0	0
AP3S2	1	0	0	0	0	0	0	1471.875	0.4442	35	0	1	0	1	0	1	0	0
APOA2	1	0	0	0	0	0	1	432.666666666667	0.5351	18	0	0	0	1	0	0	1	0
ARIH1	1	0	0	0	1	1	0	4836.4	0.3873	34	0	1	0	1	0	0	0	0
ATM	1	1	0	0	1	1	0	4089.3	0.3752	106	0	1	1	1	0	0	0	0
ATP1A4	1	0	0	1	1	1	0	2841.66666666667	0.4577	31	0	1	0	0	0	0	0	0
ATP5O	1	0	0	0	0	1	0	566.8	0.4351	26	0	0	1	0	1	0	0	0
ATP8A2	1	0	0	1	1	0	0	5584.33333333333	0.4176	50	0	1	0	0	0	1	0	0
ATXN3	1	0	0	0	1	1	0	2160.69444444444	0.4278	59	0	0	1	1	1	0	1	0
B4GALT2	1	0	0	1	1	0	0	2189.75	0.5694	19	0	1	0	0	0	0	0	0
BCL2	1	0	0	1	1	0	0	3860.33333333333	0.4274	8	0	1	1	1	1	0	1	0
BCL2L2-PABPN1	1	0	0	0	1	1	0	1303.5	0.4673	13	0	1	0	0	1	0	0	0
BCORL1	1	0	0	0	1	1	0	3863.5	0.497	24	0	1	0	1	0	0	0	0
BDH2	1	0	0	0	1	0	0	690.4	0.3856	31	0	1	0	1	0	0	0	0
BMP7	1	0	0	0	1	0	1	2126.5	0.4998	23	0	1	0	0	0	0	0	0
BUB1	1	0	0	0	1	0	0	2004.5	0.3824	48	0	1	0	1	0	0	0	0
C1QA	1	1	0	0	1	0	1	962.333333333333	0.5678	6	0	1	0	0	0	0	0	0
CALU	1	0	0	0	0	0	1	2731.83333333333	0.3999	18	1	1	0	0	0	1	1	0
CAPN2	1	0	0	0	1	0	0	2471.33333333333	0.4873	39	0	1	1	1	0	1	1	0
CASP6	1	0	0	0	0	0	0	1005	0.4461	21	0	1	0	1	0	0	0	0
CBL	1	1	0	0	1	1	0	11465	0.4152	16	16	1	1	1	0	0	0	0
CBLL1	1	0	0	0	1	0	0	1863.6	0.3656	20	0	1	0	0	0	0	0	0
CCND1	1	0	0	0	1	1	0	2430	0.5858	15	0	1	1	1	0	0	0	0
CCNDBP1	1	0	0	0	1	0	0	1595.625	0.4091	36	0	1	1	1	0	0	0	0
CCR1	1	0	0	1	1	0	0	2731	0.4661	2	2	0	0	1	0	0	0	0
CD163	1	0	0	1	1	0	1	2767.5	0.3742	35	0	1	0	0	0	0	0	0
CD59	1	1	0	0	1	0	1	1036.07692307692	0.4403	36	0	0	0	0	0	0	0	1
CDK6	1	0	0	0	0	0	0	6538.5	0.382	16	0	1	1	1	0	0	0	0
CECR1	1	0	0	1	0	0	1	3144.5	0.4953	26	0	0	0	0	0	0	0	0
CERS5	1	0	0	1	1	0	0	1282.5625	0.4386	67	0	1	1	0	0	0	1	0
CHD5	1	0	0	0	1	1	0	3876	0.567	55	0	1	1	0	0	0	0	0
CHD9	1	0	0	0	1	1	0	5391.69230769231	0.3892	79	0	1	1	1	0	0	0	0
CHEK1	1	0	0	0	0	0	0	1585.375	0.3772	43	0	1	1	1	0	0	0	0
CLEC2D	1	0	0	1	0	0	0	1143.46666666667	0.3738	32	0	0	0	0	0	0	1	1
CLEC4D	1	0	0	1	0	0	0	1259.5	0.3746	9	3	0	0	0	0	0	0	0
CLEC7A	1	1	0	1	1	0	0	1008.72727272727	0.3742	29	0	0	0	1	0	0	0	0
CNDP2	1	0	0	0	1	0	0	1099.21052631579	0.5118	69	0	1	0	1	0	0	0	0
COL11A1	1	0	0	0	1	0	0	4952.16666666667	0.3313	84	0	1	0	0	0	0	1	0
CPM	1	0	0	0	1	0	1	1948.9	0.4146	36	0	1	0	0	0	0	0	1
CSF2RA	1	1	0	1	1	0	1	1492.69230769231	0.5088	44	0	0	0	0	0	0	0	0
CSNK1A1	1	0	0	0	1	0	0	1803.66666666667	0.3926	34	0	1	0	1	0	0	0	0
CSRP2BP	1	0	0	0	1	0	0	2800.5	0.4225	21	0	1	1	1	0	0	0	0
CTAGE1	1	0	0	1	1	1	0	2790	0.3815	2	0	0	0	0	0	0	0	0
CTDNEP1	1	0	0	1	1	0	0	1105.9	0.5253	34	0	1	1	1	0	0	1	0
DDX21	1	0	0	0	1	0	0	4770	0.4117	17	12	1	1	0	0	0	0	0
DDX3X	1	0	0	0	1	0	0	2801.93333333333	0.4268	51	0	0	1	1	1	0	0	0
DFNA5	1	0	0	0	1	0	1	1268.22222222222	0.4573	35	0	1	0	1	0	0	0	0
DIMT1	1	0	0	0	1	0	0	1700.33333333333	0.3995	21	0	1	1	1	0	0	0	0
DIP2A	1	0	0	0	1	0	0	4501	0.4491	57	0	1	1	0	0	0	0	1
DKC1	1	1	0	1	1	0	0	1344.85714285714	0.4562	41	0	1	1	1	0	0	0	0
DMBX1	1	0	0	0	1	0	0	2881	0.5586	7	1	1	1	0	0	0	0	0
DNA2	1	0	0	0	1	0	0	2519.6	0.4226	38	0	1	1	0	1	0	0	0
DNAJC12	1	0	0	0	0	1	0	853.6	0.3963	16	0	1	0	0	0	0	0	0
DOCK2	1	0	0	0	1	1	0	3206.16666666667	0.4339	84	0	1	0	1	0	0	0	0
DR1	1	0	0	0	1	1	0	5897.5	0.3647	8	0	1	1	0	0	0	0	0
ECD	1	0	0	0	1	0	0	1613.71428571429	0.3947	29	0	1	0	1	0	0	0	0
EEF1D	1	0	0	0	1	1	0	875.7	0.614358241758242	115	0	1	1	1	0	0	1	0
EFHB	1	0	0	0	1	0	0	2017.75	0.4039	27	0	0	0	0	0	0	0	0
EHHADH	1	0	0	0	1	0	0	2361	0.3978	18	0	1	0	1	1	0	0	0
EMP2	1	0	0	1	1	0	1	2989	0.4831	9	0	1	1	1	0	1	0	1
ENAH	1	0	0	0	1	1	0	5530.33333333333	0.3855	30	0	1	0	1	0	0	0	0
EPX	1	0	0	0	1	0	1	2708	0.5182	13	13	1	0	0	0	0	0	0
ERCC6	1	1	0	0	1	1	0	4822.16666666667	0.4054	40	0	1	1	0	0	0	0	0
ERH	1	0	0	0	0	0	0	855	0.4033	10	0	1	0	0	0	0	0	0
ERP44	1	0	0	0	1	0	1	4854	0.3786	12	12	1	0	0	0	0	1	1
EWSR1	1	0	0	0	1	0	0	1518.86666666667	0.4402	60	0	1	1	1	0	0	0	0
FANCD2	1	1	0	0	1	0	0	3152.14285714286	0.4277	68	0	1	1	0	0	1	0	0
FAT4	1	0	0	1	1	0	1	12896	0.3444	22	0	1	0	0	0	0	0	0
FBXO3	1	0	0	0	1	1	0	2709.88888888889	0.3703	37	0	1	0	1	0	0	0	0
